10;;10;7/28/2016 0:37;C/Out;;Invalid
12;;12;7/3/2016 10:06;C/In;OverTime In;FOT
12;;12;7/3/2016 17:09;C/Out;OverTime Out;FOT
12;;12;7/4/2016 10:11;C/In;OverTime In;FOT
12;;12;7/4/2016 17:00;C/Out;OverTime Out;FOT
12;;12;7/10/2016 9:04;C/In;OverTime In;FOT
12;;12;7/10/2016 18:07;C/Out;OverTime Out;FOT
12;;12;7/11/2016 9:01;C/In;OverTime In;FOT
12;;12;7/11/2016 18:47;C/Out;OverTime Out;FOT
12;;12;7/12/2016 9:11;C/In;OverTime In;FOT
12;;12;7/12/2016 18:27;C/Out;OverTime Out;FOT
12;;12;7/13/2016 9:07;C/In;OverTime In;FOT
12;;12;7/13/2016 19:23;C/Out;OverTime Out;FOT
12;;12;7/14/2016 9:15;C/In;OverTime In;FOT
12;;12;7/14/2016 19:07;C/Out;OverTime Out;FOT
12;;12;7/17/2016 9:11;C/In;OverTime In;FOT
12;;12;7/17/2016 17:41;C/Out;OverTime Out;FOT
12;;12;7/18/2016 9:27;C/In;OverTime In;FOT
12;;12;7/18/2016 18:32;C/Out;OverTime Out;FOT
12;;12;7/19/2016 9:45;C/In;OverTime In;FOT
12;;12;7/19/2016 18:11;C/Out;OverTime Out;FOT
12;;12;7/20/2016 9:35;C/In;OverTime In;FOT
12;;12;7/20/2016 18:27;C/Out;OverTime Out;FOT
12;;12;7/21/2016 9:30;C/In;OverTime In;FOT
12;;12;7/21/2016 17:14;C/Out;OverTime Out;FOT
12;;12;7/21/2016 17:26;C/Out;;Repeat
12;;12;7/21/2016 17:26;C/Out;;Invalid
12;;12;7/24/2016 9:20;C/In;OverTime In;FOT
12;;12;7/24/2016 18:28;C/Out;OverTime Out;FOT
12;;12;7/25/2016 9:23;C/In;OverTime In;FOT
12;;12;7/25/2016 18:32;C/Out;OverTime Out;FOT
12;;12;7/26/2016 9:10;C/In;OverTime In;FOT
12;;12;7/26/2016 18:28;C/Out;OverTime Out;FOT
12;;12;7/27/2016 9:43;C/In;OverTime In;FOT
12;;12;7/27/2016 18:25;C/Out;OverTime Out;FOT
12;;12;7/28/2016 9:16;C/In;OverTime In;FOT
12;;12;7/28/2016 17:16;C/Out;OverTime Out;FOT
12;;12;7/31/2016 9:18;C/In;OverTime In;FOT
12;;12;7/31/2016 18:47;C/Out;OverTime Out;FOT
12;;12;7/31/2016 18:49;C/Out;;Invalid
13;;13;7/3/2016 9:43;C/In;OverTime In;FOT
13;;13;7/3/2016 16:20;C/Out;OverTime Out;FOT
13;;13;7/4/2016 9:30;C/In;OverTime In;FOT
13;;13;7/4/2016 16:00;C/Out;OverTime Out;FOT
13;;13;7/10/2016 9:21;C/In;OverTime In;FOT
13;;13;7/10/2016 17:07;C/Out;OverTime Out;FOT
13;;13;7/11/2016 9:30;C/In;OverTime In;FOT
13;;13;7/11/2016 17:08;C/Out;OverTime Out;FOT
13;;13;7/24/2016 9:16;C/In;OverTime In;FOT
13;;13;7/24/2016 17:16;C/Out;OverTime Out;FOT
13;;13;7/25/2016 9:09;C/In;OverTime In;FOT
13;;13;7/25/2016 16:39;C/Out;OverTime Out;FOT
13;;13;7/26/2016 9:23;C/In;OverTime In;FOT
13;;13;7/26/2016 17:05;C/Out;OverTime Out;FOT
13;;13;7/27/2016 9:03;C/In;OverTime In;FOT
13;;13;7/27/2016 17:08;C/Out;OverTime Out;FOT
13;;13;7/28/2016 10:07;C/In;OverTime In;FOT
13;;13;7/28/2016 16:49;C/Out;OverTime Out;FOT
13;;13;7/31/2016 9:08;C/In;OverTime In;FOT
13;;13;7/31/2016 17:01;C/Out;OverTime Out;FOT
30;;30;7/3/2016 15:14;C/Out;;Invalid
30;;30;7/4/2016 9:21;C/In;OverTime In;FOT
30;;30;7/4/2016 15:04;C/Out;OverTime Out;FOT
30;;30;7/10/2016 10:16;C/In;OverTime In;FOT
30;;30;7/10/2016 18:43;C/Out;OverTime Out;FOT
30;;30;7/11/2016 8:46;C/In;OverTime In;FOT
30;;30;7/11/2016 17:58;C/Out;OverTime Out;FOT
30;;30;7/12/2016 9:10;C/In;OverTime In;FOT
30;;30;7/12/2016 18:06;C/Out;OverTime Out;FOT
30;;30;7/13/2016 8:59;C/In;OverTime In;FOT
30;;30;7/13/2016 17:46;C/Out;OverTime Out;FOT
30;;30;7/14/2016 9:03;C/In;OverTime In;FOT
30;;30;7/14/2016 16:29;C/Out;OverTime Out;FOT
30;;30;7/17/2016 10:50;C/In;OverTime In;FOT
30;;30;7/17/2016 16:50;C/Out;OverTime Out;FOT
30;;30;7/18/2016 9:55;C/In;OverTime In;FOT
30;;30;7/18/2016 18:00;C/Out;OverTime Out;FOT
30;;30;7/19/2016 9:14;C/In;OverTime In;FOT
30;;30;7/19/2016 18:16;C/Out;OverTime Out;FOT
30;;30;7/20/2016 8:42;C/In;OverTime In;FOT
30;;30;7/20/2016 18:35;C/Out;OverTime Out;FOT
30;;30;7/21/2016 8:34;C/In;;Invalid
30;;30;7/24/2016 10:17;C/In;OverTime In;FOT
30;;30;7/24/2016 17:58;C/Out;OverTime Out;FOT
30;;30;7/25/2016 8:55;C/In;OverTime In;FOT
30;;30;7/25/2016 17:02;C/Out;OverTime Out;FOT
30;;30;7/26/2016 9:14;C/In;OverTime In;FOT
30;;30;7/26/2016 17:44;C/Out;OverTime Out;FOT
30;;30;7/27/2016 8:53;C/In;OverTime In;FOT
30;;30;7/27/2016 17:33;C/Out;OverTime Out;FOT
30;;30;7/28/2016 8:04;C/In;;Invalid
30;;30;7/31/2016 10:20;C/In;OverTime In;FOT
30;;30;7/31/2016 17:26;C/Out;OverTime Out;FOT
36;;36;7/3/2016 10:03;C/In;OverTime In;FOT
36;;36;7/3/2016 17:09;C/Out;OverTime Out;FOT
36;;36;7/4/2016 8:39;C/In;OverTime In;FOT
36;;36;7/4/2016 14:25;C/Out;OverTime Out;FOT
36;;36;7/11/2016 9:36;C/In;OverTime In;FOT
36;;36;7/11/2016 17:04;C/Out;OverTime Out;FOT
36;;36;7/12/2016 11:03;C/In;;Repeat
36;;36;7/12/2016 11:03;C/In;OverTime In;FOT
36;;36;7/12/2016 19:01;C/Out;OverTime Out;FOT
36;;36;7/13/2016 8:48;C/In;OverTime In;FOT
36;;36;7/13/2016 17:18;C/Out;OverTime Out;FOT
36;;36;7/14/2016 9:38;C/In;OverTime In;FOT
36;;36;7/14/2016 17:47;C/Out;OverTime Out;FOT
36;;36;7/17/2016 8:59;C/In;OverTime In;FOT
36;;36;7/17/2016 16:14;C/Out;OverTime Out;FOT
36;;36;7/18/2016 8:47;C/In;OverTime In;FOT
36;;36;7/18/2016 17:04;C/Out;OverTime Out;FOT
36;;36;7/19/2016 9:08;C/In;OverTime In;FOT
36;;36;7/19/2016 19:11;C/Out;OverTime Out;FOT
36;;36;7/20/2016 9:04;C/In;;Repeat
36;;36;7/20/2016 9:08;C/In;OverTime In;FOT
36;;36;7/20/2016 17:03;C/Out;OverTime Out;FOT
36;;36;7/21/2016 8:11;C/In;OverTime In;FOT
36;;36;7/21/2016 15:12;C/Out;OverTime Out;FOT
36;;36;7/24/2016 12:16;C/In;OverTime In;FOT
36;;36;7/24/2016 20:09;C/Out;OverTime Out;FOT
36;;36;7/25/2016 10:09;C/In;OverTime In;FOT
36;;36;7/25/2016 18:19;C/Out;OverTime Out;FOT
36;;36;7/26/2016 10:16;C/In;OverTime In;FOT
36;;36;7/26/2016 18:21;C/Out;OverTime Out;FOT
36;;36;7/27/2016 10:20;C/In;OverTime In;FOT
36;;36;7/27/2016 18:23;C/Out;OverTime Out;FOT
36;;36;7/27/2016 18:26;C/Out;;Invalid
36;;36;7/28/2016 9:54;C/In;OverTime In;FOT
36;;36;7/28/2016 18:45;C/Out;OverTime Out;FOT
36;;36;7/31/2016 10:02;C/In;OverTime In;FOT
36;;36;7/31/2016 17:20;C/Out;OverTime Out;FOT
39;;39;7/10/2016 8:28;C/In;OverTime In;FOT
39;;39;7/10/2016 18:40;C/Out;OverTime Out;FOT
39;;39;7/11/2016 8:58;C/In;OverTime In;FOT
39;;39;7/11/2016 17:04;C/Out;OverTime Out;FOT
39;;39;7/12/2016 8:32;C/In;OverTime In;FOT
39;;39;7/12/2016 19:02;C/Out;OverTime Out;FOT
39;;39;7/13/2016 8:26;C/In;OverTime In;FOT
39;;39;7/13/2016 18:12;C/Out;OverTime Out;FOT
39;;39;7/14/2016 8:06;C/In;OverTime In;FOT
39;;39;7/14/2016 14:59;C/Out;OverTime Out;FOT
39;;39;7/17/2016 8:35;C/In;OverTime In;FOT
39;;39;7/17/2016 16:19;C/Out;OverTime Out;FOT
39;;39;7/18/2016 8:41;C/In;OverTime In;FOT
39;;39;7/18/2016 17:26;C/Out;OverTime Out;FOT
39;;39;7/19/2016 8:49;C/In;OverTime In;FOT
39;;39;7/19/2016 18:46;C/Out;OverTime Out;FOT
39;;39;7/20/2016 8:50;C/In;OverTime In;FOT
39;;39;7/20/2016 17:03;C/Out;OverTime Out;FOT
39;;39;7/21/2016 8:18;C/In;OverTime In;FOT
39;;39;7/21/2016 15:12;C/Out;OverTime Out;FOT
39;;39;7/24/2016 8:34;C/In;OverTime In;FOT
39;;39;7/24/2016 17:22;C/Out;OverTime Out;FOT
39;;39;7/25/2016 8:26;C/In;OverTime In;FOT
39;;39;7/25/2016 17:03;C/Out;OverTime Out;FOT
39;;39;7/26/2016 8:22;C/In;OverTime In;FOT
39;;39;7/26/2016 17:14;C/Out;OverTime Out;FOT
39;;39;7/27/2016 9:08;C/In;OverTime In;FOT
39;;39;7/27/2016 17:29;C/Out;OverTime Out;FOT
39;;39;7/28/2016 7:59;C/In;OverTime In;FOT
39;;39;7/28/2016 15:22;C/Out;OverTime Out;FOT
39;;39;7/31/2016 8:37;C/In;OverTime In;FOT
39;;39;7/31/2016 17:20;C/Out;OverTime Out;FOT
43;;43;7/10/2016 7:36;C/In;OverTime In;FOT
43;;43;7/10/2016 17:13;C/Out;OverTime Out;FOT
43;;43;7/11/2016 7:38;C/In;OverTime In;FOT
43;;43;7/11/2016 17:32;C/Out;OverTime Out;FOT
43;;43;7/12/2016 7:45;C/In;OverTime In;FOT
43;;43;7/12/2016 18:11;C/Out;OverTime Out;FOT
43;;43;7/13/2016 7:42;C/In;;Invalid
43;;43;7/13/2016 19:10;C/Out;;Invalid
43;;43;7/14/2016 7:41;C/In;OverTime In;FOT
43;;43;7/14/2016 13:43;C/In;OverTime Out;FOT
43;;43;7/14/2016 13:43;C/In;;Repeat
43;;43;7/14/2016 13:43;C/Out;;Invalid
43;;43;7/19/2016 8:06;C/In;OverTime In;FOT
43;;43;7/19/2016 17:28;C/Out;OverTime Out;FOT
43;;43;7/20/2016 7:17;C/In;OverTime In;FOT
43;;43;7/20/2016 17:15;C/Out;OverTime Out;FOT
43;;43;7/21/2016 7:52;C/In;OverTime In;FOT
43;;43;7/21/2016 17:24;C/Out;OverTime Out;FOT
43;;43;7/24/2016 7:39;C/In;;Invalid
43;;43;7/24/2016 18:56;C/Out;;Invalid
43;;43;7/25/2016 7:35;C/In;;Invalid
43;;43;7/26/2016 7:53;C/In;OverTime In;FOT
43;;43;7/26/2016 17:17;C/Out;OverTime Out;FOT
43;;43;7/27/2016 7:49;C/In;OverTime In;FOT
43;;43;7/27/2016 14:04;C/Out;OverTime Out;FOT
43;;43;7/31/2016 7:33;C/In;OverTime In;FOT
43;;43;7/31/2016 17:29;C/Out;OverTime Out;FOT
44;;44;7/11/2016 18:31;C/Out;;Invalid
44;;44;7/12/2016 9:20;C/In;OverTime In;FOT
44;;44;7/12/2016 18:32;C/Out;OverTime Out;FOT
44;;44;7/13/2016 9:45;C/In;OverTime In;FOT
44;;44;7/13/2016 17:02;C/Out;OverTime Out;FOT
44;;44;7/14/2016 9:51;C/In;OverTime In;FOT
44;;44;7/14/2016 17:51;C/Out;OverTime Out;FOT
