10;;10;1/26/2017 22:19;C/Out;;Invalid
12;;12;1/1/2017 9:04;C/In;OverTime In;FOT
12;;12;1/1/2017 18:31;C/Out;OverTime Out;FOT
12;;12;1/2/2017 9:35;C/In;OverTime In;FOT
12;;12;1/2/2017 18:12;C/Out;OverTime Out;FOT
12;;12;1/3/2017 9:32;C/In;OverTime In;FOT
12;;12;1/3/2017 17:23;C/Out;OverTime Out;FOT
12;;12;1/5/2017 9:33;C/In;OverTime In;FOT
12;;12;1/5/2017 17:32;C/Out;OverTime Out;FOT
12;;12;1/7/2017 9:43;C/In;OverTime In;FOT
12;;12;1/7/2017 18:28;C/Out;OverTime Out;FOT
12;;12;1/7/2017 18:34;C/Out;;Invalid
12;;12;1/8/2017 9:36;C/In;OverTime In;FOT
12;;12;1/8/2017 18:40;C/Out;OverTime Out;FOT
12;;12;1/9/2017 9:47;C/In;OverTime In;FOT
12;;12;1/9/2017 18:38;C/Out;OverTime Out;FOT
12;;12;1/10/2017 9:55;C/In;OverTime In;FOT
12;;12;1/10/2017 17:32;C/Out;OverTime Out;FOT
12;;12;1/11/2017 9:37;C/In;OverTime In;FOT
12;;12;1/11/2017 17:39;C/Out;OverTime Out;FOT
12;;12;1/12/2017 9:47;C/In;OverTime In;FOT
12;;12;1/12/2017 19:00;C/Out;OverTime Out;FOT
12;;12;1/15/2017 9:46;C/In;OverTime In;FOT
12;;12;1/15/2017 19:06;C/Out;OverTime Out;FOT
12;;12;1/16/2017 9:11;C/In;OverTime In;FOT
12;;12;1/16/2017 19:17;C/Out;OverTime Out;FOT
12;;12;1/17/2017 9:53;C/In;OverTime In;FOT
12;;12;1/17/2017 19:05;C/Out;OverTime Out;FOT
12;;12;1/18/2017 9:10;C/In;OverTime In;FOT
12;;12;1/18/2017 19:07;C/Out;OverTime Out;FOT
12;;12;1/19/2017 8:54;C/In;OverTime In;FOT
12;;12;1/19/2017 19:23;C/Out;OverTime Out;FOT
12;;12;1/22/2017 9:34;C/In;OverTime In;FOT
12;;12;1/22/2017 18:11;C/Out;OverTime Out;FOT
12;;12;1/23/2017 9:29;C/In;OverTime In;FOT
12;;12;1/23/2017 18:13;C/Out;OverTime Out;FOT
12;;12;1/24/2017 9:44;C/In;OverTime In;FOT
12;;12;1/24/2017 18:28;C/Out;OverTime Out;FOT
12;;12;1/25/2017 9:05;C/In;OverTime In;FOT
12;;12;1/25/2017 17:48;C/Out;OverTime Out;FOT
12;;12;1/26/2017 8:45;C/In;OverTime In;FOT
12;;12;1/26/2017 18:27;C/Out;OverTime Out;FOT
12;;12;1/29/2017 9:04;C/In;OverTime In;FOT
12;;12;1/29/2017 18:39;C/Out;OverTime Out;FOT
12;;12;1/31/2017 8:54;C/In;OverTime In;FOT
12;;12;1/31/2017 19:27;C/Out;OverTime Out;FOT
13;;13;1/1/2017 8:57;C/In;OverTime In;FOT
13;;13;1/1/2017 16:59;C/Out;OverTime Out;FOT
13;;13;1/2/2017 9:24;C/In;OverTime In;FOT
13;;13;1/2/2017 17:18;C/Out;OverTime Out;FOT
13;;13;1/3/2017 9:29;C/In;OverTime In;FOT
13;;13;1/3/2017 17:20;C/Out;OverTime Out;FOT
13;;13;1/4/2017 9:29;C/In;OverTime In;FOT
13;;13;1/4/2017 17:01;C/In;OverTime Out;FOT
13;;13;1/5/2017 9:37;C/In;OverTime In;FOT
13;;13;1/5/2017 17:02;C/Out;OverTime Out;FOT
13;;13;1/8/2017 17:06;C/Out;;Invalid
13;;13;1/9/2017 9:33;C/In;OverTime In;FOT
13;;13;1/9/2017 17:27;C/In;OverTime Out;FOT
13;;13;1/10/2017 9:24;C/In;OverTime In;FOT
13;;13;1/10/2017 17:03;C/Out;OverTime Out;FOT
13;;13;1/11/2017 9:36;C/In;OverTime In;FOT
13;;13;1/11/2017 17:27;C/Out;OverTime Out;FOT
13;;13;1/12/2017 9:46;C/In;OverTime In;FOT
13;;13;1/12/2017 16:57;C/Out;OverTime Out;FOT
13;;13;1/15/2017 9:28;C/In;OverTime In;FOT
13;;13;1/15/2017 17:14;C/Out;OverTime Out;FOT
13;;13;1/16/2017 9:20;C/In;OverTime In;FOT
13;;13;1/16/2017 16:44;C/Out;OverTime Out;FOT
13;;13;1/17/2017 9:26;C/In;OverTime In;FOT
13;;13;1/17/2017 17:13;C/Out;OverTime Out;FOT
13;;13;1/18/2017 9:21;C/In;OverTime In;FOT
13;;13;1/18/2017 17:10;C/Out;OverTime Out;FOT
13;;13;1/19/2017 8:59;C/In;OverTime In;FOT
13;;13;1/19/2017 15:47;C/Out;OverTime Out;FOT
13;;13;1/22/2017 9:28;C/In;OverTime In;FOT
13;;13;1/22/2017 17:25;C/Out;OverTime Out;FOT
13;;13;1/23/2017 9:41;C/In;OverTime In;FOT
13;;13;1/23/2017 17:15;C/In;OverTime Out;FOT
13;;13;1/24/2017 9:26;C/In;OverTime In;FOT
13;;13;1/24/2017 17:08;C/Out;OverTime Out;FOT
13;;13;1/25/2017 9:37;C/In;OverTime In;FOT
13;;13;1/25/2017 15:47;C/Out;OverTime Out;FOT
13;;13;1/29/2017 9:19;C/In;OverTime In;FOT
13;;13;1/29/2017 17:12;C/Out;OverTime Out;FOT
13;;13;1/30/2017 9:16;C/In;OverTime In;FOT
13;;13;1/30/2017 17:10;C/Out;OverTime Out;FOT
13;;13;1/31/2017 9:10;C/In;OverTime In;FOT
13;;13;1/31/2017 17:13;C/Out;OverTime Out;FOT
36;;36;1/1/2017 9:46;C/In;OverTime In;FOT
36;;36;1/1/2017 16:38;C/Out;OverTime Out;FOT
36;;36;1/2/2017 9:53;C/In;OverTime In;FOT
36;;36;1/2/2017 18:27;C/Out;OverTime Out;FOT
36;;36;1/3/2017 8:44;C/In;OverTime In;FOT
36;;36;1/3/2017 16:50;C/Out;OverTime Out;FOT
36;;36;1/5/2017 7:30;C/In;;Invalid
36;;36;1/5/2017 8:26;C/In;OverTime In;FOT
36;;36;1/5/2017 16:36;C/Out;OverTime Out;FOT
36;;36;1/10/2017 8:46;C/In;OverTime In;FOT
36;;36;1/10/2017 17:12;C/Out;OverTime Out;FOT
36;;36;1/11/2017 9:02;C/In;;Invalid
36;;36;1/11/2017 23:08;C/Out;;Invalid
36;;36;1/11/2017 23:16;C/Out;;Repeat
36;;36;1/11/2017 23:16;C/Out;;Invalid
36;;36;1/12/2017 9:43;C/In;OverTime In;FOT
36;;36;1/12/2017 16:48;C/Out;OverTime Out;FOT
36;;36;1/15/2017 9:15;C/In;OverTime In;FOT
36;;36;1/15/2017 16:48;C/Out;OverTime Out;FOT
36;;36;1/16/2017 8:56;C/In;OverTime In;FOT
36;;36;1/16/2017 17:05;C/Out;OverTime Out;FOT
36;;36;1/17/2017 8:47;C/In;OverTime In;FOT
36;;36;1/17/2017 16:55;C/Out;OverTime Out;FOT
36;;36;1/19/2017 8:56;C/In;OverTime In;FOT
36;;36;1/19/2017 16:25;C/Out;OverTime Out;FOT
36;;36;1/22/2017 8:52;C/In;OverTime In;FOT
36;;36;1/22/2017 16:39;C/Out;OverTime Out;FOT
36;;36;1/23/2017 9:18;C/In;OverTime In;FOT
36;;36;1/23/2017 17:34;C/Out;OverTime Out;FOT
36;;36;1/24/2017 9:10;C/In;OverTime In;FOT
36;;36;1/24/2017 16:41;C/Out;OverTime Out;FOT
36;;36;1/25/2017 7:53;C/In;;Invalid
36;;36;1/25/2017 8:09;C/In;OverTime In;FOT
36;;36;1/25/2017 17:02;C/Out;OverTime Out;FOT
36;;36;1/26/2017 8:23;C/In;;Invalid
36;;36;1/26/2017 8:39;C/In;OverTime In;FOT
36;;36;1/26/2017 16:44;C/Out;OverTime Out;FOT
36;;36;1/26/2017 16:44;C/Out;;Invalid
36;;36;1/29/2017 9:02;C/In;OverTime In;FOT
36;;36;1/29/2017 16:43;C/Out;OverTime Out;FOT
36;;36;1/30/2017 8:57;C/In;;Repeat
36;;36;1/30/2017 9:01;C/In;OverTime In;FOT
36;;36;1/30/2017 15:04;C/Out;OverTime Out;FOT
36;;36;1/31/2017 8:42;C/In;OverTime In;FOT
36;;36;1/31/2017 16:42;C/Out;OverTime Out;FOT
39;;39;1/3/2017 8:41;C/In;OverTime In;FOT
39;;39;1/3/2017 17:20;C/Out;OverTime Out;FOT
39;;39;1/4/2017 8:30;C/In;OverTime In;FOT
39;;39;1/4/2017 17:21;C/Out;OverTime Out;FOT
39;;39;1/5/2017 7:23;C/In;OverTime In;FOT
39;;39;1/5/2017 15:01;C/Out;OverTime Out;FOT
39;;39;1/8/2017 9:36;C/In;OverTime In;FOT
39;;39;1/8/2017 17:43;C/Out;OverTime Out;FOT
39;;39;1/9/2017 8:52;C/In;OverTime In;FOT
39;;39;1/9/2017 17:47;C/Out;OverTime Out;FOT
39;;39;1/10/2017 8:46;C/In;OverTime In;FOT
39;;39;1/10/2017 17:17;C/Out;OverTime Out;FOT
39;;39;1/11/2017 8:46;C/In;OverTime In;FOT
39;;39;1/11/2017 18:37;C/Out;OverTime Out;FOT
39;;39;1/12/2017 8:42;C/In;OverTime In;FOT
39;;39;1/12/2017 17:23;C/Out;OverTime Out;FOT
39;;39;1/14/2017 9:22;C/In;OverTime In;FOT
39;;39;1/14/2017 17:31;C/Out;OverTime Out;FOT
39;;39;1/15/2017 8:57;C/In;OverTime In;FOT
39;;39;1/15/2017 16:50;C/Out;OverTime Out;FOT
39;;39;1/16/2017 8:47;C/In;OverTime In;FOT
39;;39;1/16/2017 17:07;C/Out;OverTime Out;FOT
39;;39;1/17/2017 8:53;C/In;OverTime In;FOT
39;;39;1/17/2017 16:56;C/Out;OverTime Out;FOT
39;;39;1/18/2017 8:47;C/In;OverTime In;FOT
39;;39;1/18/2017 17:01;C/Out;OverTime Out;FOT
39;;39;1/19/2017 7:30;C/In;OverTime In;FOT
39;;39;1/19/2017 14:50;C/Out;OverTime Out;FOT
39;;39;1/22/2017 9:17;C/In;OverTime In;FOT
39;;39;1/22/2017 17:16;C/Out;OverTime Out;FOT
39;;39;1/23/2017 9:00;C/In;OverTime In;FOT
39;;39;1/23/2017 18:59;C/Out;OverTime Out;FOT
39;;39;1/24/2017 9:04;C/In;OverTime In;FOT
39;;39;1/24/2017 16:43;C/Out;OverTime Out;FOT
39;;39;1/25/2017 7:08;C/In;OverTime In;FOT
39;;39;1/25/2017 14:13;C/Out;OverTime Out;FOT
39;;39;1/28/2017 9:20;C/In;OverTime In;FOT
39;;39;1/28/2017 17:37;C/Out;OverTime Out;FOT
39;;39;1/29/2017 8:51;C/In;OverTime In;FOT
39;;39;1/29/2017 17:47;C/Out;OverTime Out;FOT
39;;39;1/30/2017 8:34;C/In;OverTime In;FOT
39;;39;1/30/2017 17:43;C/Out;OverTime Out;FOT
39;;39;1/31/2017 8:38;C/In;OverTime In;FOT
39;;39;1/31/2017 17:45;C/Out;OverTime Out;FOT
43;;43;1/1/2017 7:56;C/In;OverTime In;FOT
43;;43;1/1/2017 17:08;C/Out;OverTime Out;FOT
43;;43;1/2/2017 7:44;C/In;OverTime In;FOT
43;;43;1/2/2017 17:00;C/Out;OverTime Out;FOT
43;;43;1/3/2017 7:49;C/In;OverTime In;FOT
43;;43;1/3/2017 17:28;C/Out;OverTime Out;FOT
43;;43;1/4/2017 7:55;C/In;OverTime In;FOT
43;;43;1/4/2017 17:03;C/Out;OverTime Out;FOT
43;;43;1/5/2017 7:20;C/In;OverTime In;FOT
43;;43;1/5/2017 12:53;C/Out;OverTime Out;FOT
43;;43;1/9/2017 7:46;C/In;OverTime In;FOT
43;;43;1/9/2017 17:41;C/Out;OverTime Out;FOT
43;;43;1/10/2017 7:20;C/In;OverTime In;FOT
43;;43;1/10/2017 17:33;C/Out;OverTime Out;FOT
43;;43;1/11/2017 7:20;C/In;OverTime In;FOT
43;;43;1/11/2017 16:33;C/Out;OverTime Out;FOT
43;;43;1/12/2017 7:19;C/In;OverTime In;FOT
43;;43;1/12/2017 17:00;C/Out;OverTime Out;FOT
43;;43;1/15/2017 7:23;C/In;;Repeat
43;;43;1/15/2017 7:23;C/In;OverTime In;FOT
43;;43;1/15/2017 18:04;C/Out;OverTime Out;FOT
43;;43;1/16/2017 7:07;C/In;;Repeat
43;;43;1/16/2017 7:07;C/In;OverTime In;FOT
43;;43;1/16/2017 17:31;C/Out;OverTime Out;FOT
43;;43;1/17/2017 7:25;C/In;OverTime In;FOT
43;;43;1/17/2017 17:16;C/Out;OverTime Out;FOT
43;;43;1/18/2017 7:18;C/In;OverTime In;FOT
43;;43;1/18/2017 17:26;C/Out;OverTime Out;FOT
43;;43;1/19/2017 7:29;C/In;OverTime In;FOT
43;;43;1/19/2017 14:19;C/Out;OverTime Out;FOT
43;;43;1/22/2017 7:11;C/In;OverTime In;FOT
43;;43;1/22/2017 17:23;C/Out;OverTime Out;FOT
43;;43;1/23/2017 7:23;C/In;OverTime In;FOT
43;;43;1/23/2017 17:58;C/Out;OverTime Out;FOT
43;;43;1/24/2017 8:47;C/In;OverTime In;FOT
43;;43;1/24/2017 17:44;C/Out;OverTime Out;FOT
43;;43;1/25/2017 7:24;C/In;;Invalid
43;;43;1/25/2017 18:36;C/Out;;Invalid
43;;43;1/26/2017 7:34;C/In;;Invalid
43;;43;1/26/2017 18:38;C/Out;;Invalid
43;;43;1/29/2017 7:16;C/In;OverTime In;FOT
43;;43;1/29/2017 17:44;C/Out;OverTime Out;FOT
43;;43;1/30/2017 7:27;C/In;OverTime In;FOT
43;;43;1/30/2017 18:05;C/Out;OverTime Out;FOT
43;;43;1/31/2017 8:10;C/In;OverTime In;FOT
43;;43;1/31/2017 16:13;C/Out;OverTime Out;FOT
46;;46;1/1/2017 10:41;C/In;OverTime In;FOT
46;;46;1/1/2017 17:33;C/Out;OverTime Out;FOT
46;;46;1/2/2017 9:28;C/In;OverTime In;FOT
46;;46;1/2/2017 18:17;C/Out;OverTime Out;FOT
46;;46;1/3/2017 7:49;C/In;OverTime In;FOT
46;;46;1/3/2017 17:12;C/Out;OverTime Out;FOT
46;;46;1/4/2017 7:55;C/In;OverTime In;FOT
46;;46;1/4/2017 17:44;C/Out;OverTime Out;FOT
46;;46;1/5/2017 8:12;C/In;OverTime In;FOT
46;;46;1/5/2017 16:07;C/Out;OverTime Out;FOT
46;;46;1/8/2017 10:02;C/In;OverTime In;FOT
46;;46;1/8/2017 17:44;C/Out;OverTime Out;FOT
46;;46;1/9/2017 8:04;C/In;OverTime In;FOT
46;;46;1/9/2017 17:43;C/Out;OverTime Out;FOT
46;;46;1/10/2017 11:31;C/In;OverTime In;FOT
46;;46;1/10/2017 19:29;C/Out;OverTime Out;FOT
46;;46;1/11/2017 10:24;C/In;OverTime In;FOT
46;;46;1/11/2017 17:10;C/Out;OverTime Out;FOT
46;;46;1/15/2017 11:37;C/In;OverTime In;FOT
46;;46;1/15/2017 18:04;C/Out;OverTime Out;FOT
46;;46;1/16/2017 8:05;C/In;;Invalid
46;;46;1/17/2017 8:47;C/In;OverTime In;FOT
46;;46;1/17/2017 17:12;C/Out;OverTime Out;FOT
46;;46;1/18/2017 8:50;C/In;OverTime In;FOT
46;;46;1/18/2017 17:51;C/Out;OverTime Out;FOT
46;;46;1/19/2017 8:31;C/In;OverTime In;FOT
46;;46;1/19/2017 15:14;C/Out;OverTime Out;FOT
46;;46;1/23/2017 10:11;C/In;OverTime In;FOT
46;;46;1/23/2017 17:53;C/Out;OverTime Out;FOT
46;;46;1/24/2017 8:50;C/In;OverTime In;FOT
46;;46;1/24/2017 17:05;C/Out;OverTime Out;FOT
46;;46;1/25/2017 8:51;C/In;OverTime In;FOT
46;;46;1/25/2017 17:39;C/Out;OverTime Out;FOT
46;;46;1/26/2017 8:24;C/In;OverTime In;FOT
46;;46;1/26/2017 15:54;C/In;OverTime Out;FOT
46;;46;1/29/2017 11:29;C/In;OverTime In;FOT
46;;46;1/29/2017 17:38;C/Out;OverTime Out;FOT
46;;46;1/30/2017 8:08;C/In;OverTime In;FOT
46;;46;1/30/2017 17:12;C/Out;OverTime Out;FOT
46;;46;1/31/2017 12:02;C/In;OverTime In;FOT
46;;46;1/31/2017 18:38;C/Out;OverTime Out;FOT
