10;;10;8/29/2016 8:42 PM;C/Out;;Invalid;
12;;12;8/1/2016 9:29 AM;C/In;OverTime In;FOT;
12;;12;8/1/2016 6:21 PM;C/Out;OverTime Out;FOT;
12;;12;8/2/2016 9:38 AM;C/In;OverTime In;FOT;
12;;12;8/2/2016 6:46 PM;C/Out;OverTime Out;FOT;
12;;12;8/3/2016 9:14 AM;C/In;OverTime In;FOT;
12;;12;8/3/2016 7:10 PM;C/Out;OverTime Out;FOT;
12;;12;8/4/2016 9:04 AM;C/In;OverTime In;FOT;
12;;12;8/4/2016 6:09 PM;C/Out;OverTime Out;FOT;
12;;12;8/7/2016 8:52 AM;C/In;OverTime In;FOT;
12;;12;8/7/2016 5:56 PM;C/Out;OverTime Out;FOT;
12;;12;8/8/2016 9:44 AM;C/In;OverTime In;FOT;
12;;12;8/8/2016 5:37 PM;C/Out;OverTime Out;FOT;
12;;12;8/10/2016 8:49 AM;C/In;OverTime In;FOT;
12;;12;8/10/2016 6:10 PM;C/Out;OverTime Out;FOT;
12;;12;8/10/2016 6:13 PM;C/Out;;Invalid;
12;;12;8/11/2016 9:22 AM;C/In;OverTime In;FOT;
12;;12;8/11/2016 6:09 PM;C/Out;OverTime Out;FOT;
12;;12;8/11/2016 6:14 PM;C/Out;;Invalid;
12;;12;8/14/2016 9:24 AM;C/In;OverTime In;FOT;
12;;12;8/14/2016 7:24 PM;C/Out;OverTime Out;FOT;
12;;12;8/15/2016 9:19 AM;C/In;OverTime In;FOT;
12;;12;8/15/2016 5:10 PM;C/Out;OverTime Out;FOT;
12;;12;8/16/2016 9:33 AM;C/In;OverTime In;FOT;
12;;12;8/16/2016 6:11 PM;C/Out;OverTime Out;FOT;
12;;12;8/17/2016 9:35 AM;C/In;OverTime In;FOT;
12;;12;8/17/2016 6:01 PM;C/Out;OverTime Out;FOT;
12;;12;8/18/2016 9:10 AM;C/In;OverTime In;FOT;
12;;12;8/18/2016 4:46 PM;C/Out;OverTime Out;FOT;
12;;12;8/21/2016 9:36 AM;C/In;OverTime In;FOT;
12;;12;8/21/2016 7:04 PM;C/Out;OverTime Out;FOT;
12;;12;8/22/2016 9:26 AM;C/In;OverTime In;FOT;
12;;12;8/22/2016 6:16 PM;C/Out;OverTime Out;FOT;
12;;12;8/22/2016 6:19 PM;C/Out;;Invalid;
12;;12;8/23/2016 9:38 AM;C/In;OverTime In;FOT;
12;;12;8/23/2016 5:51 PM;C/Out;OverTime Out;FOT;
12;;12;8/23/2016 6:20 PM;C/Out;;Invalid;
12;;12;8/24/2016 9:18 AM;C/In;OverTime In;FOT;
12;;12;8/24/2016 6:20 PM;C/Out;OverTime Out;FOT;
12;;12;8/25/2016 9:26 AM;C/In;OverTime In;FOT;
12;;12;8/25/2016 7:15 PM;C/Out;OverTime Out;FOT;
12;;12;8/28/2016 9:35 AM;C/In;OverTime In;FOT;
12;;12;8/28/2016 6:58 PM;C/Out;OverTime Out;FOT;
12;;12;8/29/2016 9:14 AM;C/In;OverTime In;FOT;
12;;12;8/29/2016 5:44 PM;C/Out;OverTime Out;FOT;
12;;12;8/30/2016 9:21 AM;C/In;OverTime In;FOT;
12;;12;8/30/2016 6:24 PM;C/Out;OverTime Out;FOT;
12;;12;8/31/2016 9:21 AM;C/In;OverTime In;FOT;
12;;12;8/31/2016 6:32 PM;C/Out;OverTime Out;FOT;
13;;13;8/1/2016 9:35 AM;C/In;OverTime In;FOT;
13;;13;8/1/2016 5:11 PM;C/Out;OverTime Out;FOT;
13;;13;8/2/2016 9:29 AM;C/In;OverTime In;FOT;
13;;13;8/2/2016 5:03 PM;C/Out;OverTime Out;FOT;
13;;13;8/3/2016 9:28 AM;C/In;OverTime In;FOT;
13;;13;8/3/2016 5:04 PM;C/Out;OverTime Out;FOT;
13;;13;8/4/2016 9:22 AM;C/In;OverTime In;FOT;
13;;13;8/4/2016 5:01 PM;C/Out;OverTime Out;FOT;
13;;13;8/7/2016 9:16 AM;C/In;OverTime In;FOT;
13;;13;8/7/2016 5:02 PM;C/Out;OverTime Out;FOT;
13;;13;8/8/2016 9:20 AM;C/In;OverTime In;FOT;
13;;13;8/8/2016 5:00 PM;C/Out;OverTime Out;FOT;
13;;13;8/9/2016 9:15 AM;C/In;OverTime In;FOT;
13;;13;8/9/2016 5:05 PM;C/Out;OverTime Out;FOT;
13;;13;8/10/2016 9:20 AM;C/In;OverTime In;FOT;
13;;13;8/10/2016 5:05 PM;C/Out;OverTime Out;FOT;
13;;13;8/11/2016 9:18 AM;C/In;OverTime In;FOT;
13;;13;8/11/2016 2:58 PM;C/Out;OverTime Out;FOT;
13;;13;8/14/2016 9:38 AM;C/In;OverTime In;FOT;
13;;13;8/14/2016 4:35 PM;C/In;OverTime Out;FOT;
13;;13;8/14/2016 4:35 PM;C/Out;;Invalid;
13;;13;8/15/2016 9:35 AM;C/In;OverTime In;FOT;
13;;13;8/15/2016 5:05 PM;C/Out;OverTime Out;FOT;
13;;13;8/16/2016 9:37 AM;C/In;;Invalid;
13;;13;8/17/2016 9:47 AM;C/In;OverTime In;FOT;
13;;13;8/17/2016 5:04 PM;C/Out;OverTime Out;FOT;
13;;13;8/18/2016 9:28 AM;C/In;OverTime In;FOT;
13;;13;8/18/2016 4:35 PM;C/Out;OverTime Out;FOT;
13;;13;8/21/2016 9:38 AM;C/In;OverTime In;FOT;
13;;13;8/21/2016 5:12 PM;C/Out;OverTime Out;FOT;
13;;13;8/22/2016 9:22 AM;C/In;OverTime In;FOT;
13;;13;8/22/2016 5:06 PM;C/Out;OverTime Out;FOT;
13;;13;8/23/2016 9:25 AM;C/In;OverTime In;FOT;
13;;13;8/23/2016 5:06 PM;C/Out;OverTime Out;FOT;
13;;13;8/24/2016 9:37 AM;C/In;OverTime In;FOT;
13;;13;8/24/2016 5:14 PM;C/Out;OverTime Out;FOT;
13;;13;8/25/2016 9:39 AM;C/In;OverTime In;FOT;
13;;13;8/25/2016 4:53 PM;C/Out;OverTime Out;FOT;
13;;13;8/28/2016 9:25 AM;C/In;OverTime In;FOT;
13;;13;8/28/2016 5:03 PM;C/In;OverTime Out;FOT;
13;;13;8/28/2016 5:03 PM;C/Out;;Invalid;
13;;13;8/29/2016 9:26 AM;C/In;OverTime In;FOT;
13;;13;8/29/2016 5:14 PM;C/Out;OverTime Out;FOT;
13;;13;8/30/2016 9:33 AM;C/In;OverTime In;FOT;
13;;13;8/30/2016 5:03 PM;C/Out;OverTime Out;FOT;
13;;13;8/31/2016 9:39 AM;C/In;OverTime In;FOT;
13;;13;8/31/2016 2:30 PM;C/Out;OverTime Out;FOT;
13;;13;8/31/2016 5:10 PM;C/Out;;Invalid;
30;;30;8/1/2016 9:02 AM;C/In;OverTime In;FOT;
30;;30;8/1/2016 5:11 PM;C/Out;OverTime Out;FOT;
30;;30;8/2/2016 10:25 AM;C/In;OverTime In;FOT;
30;;30;8/2/2016 6:07 PM;C/Out;OverTime Out;FOT;
30;;30;8/3/2016 8:55 AM;C/In;OverTime In;FOT;
30;;30;8/3/2016 6:01 PM;C/Out;OverTime Out;FOT;
30;;30;8/4/2016 8:54 AM;C/In;OverTime In;FOT;
30;;30;8/4/2016 4:45 PM;C/Out;OverTime Out;FOT;
30;;30;8/7/2016 9:12 AM;C/In;;Invalid;
30;;30;8/8/2016 9:05 AM;C/In;OverTime In;FOT;
30;;30;8/8/2016 5:19 PM;C/Out;OverTime Out;FOT;
30;;30;8/9/2016 9:04 AM;C/In;OverTime In;FOT;
30;;30;8/9/2016 5:25 PM;C/Out;OverTime Out;FOT;
30;;30;8/10/2016 9:07 AM;C/In;OverTime In;FOT;
30;;30;8/10/2016 6:45 PM;C/Out;OverTime Out;FOT;
30;;30;8/11/2016 9:03 AM;C/In;OverTime In;FOT;
30;;30;8/11/2016 4:37 PM;C/Out;OverTime Out;FOT;
30;;30;8/14/2016 11:00 AM;C/In;OverTime In;FOT;
30;;30;8/14/2016 6:27 PM;C/Out;OverTime Out;FOT;
30;;30;8/15/2016 9:10 AM;C/In;OverTime In;FOT;
30;;30;8/15/2016 5:32 PM;C/Out;OverTime Out;FOT;
30;;30;8/16/2016 8:37 AM;C/In;OverTime In;FOT;
30;;30;8/16/2016 5:09 PM;C/Out;OverTime Out;FOT;
30;;30;8/17/2016 9:25 AM;C/In;OverTime In;FOT;
30;;30;8/17/2016 5:06 PM;C/Out;OverTime Out;FOT;
30;;30;8/18/2016 9:18 AM;C/In;OverTime In;FOT;
30;;30;8/18/2016 4:35 PM;C/In;OverTime Out;FOT;
30;;30;8/18/2016 4:35 PM;C/Out;;Invalid;
30;;30;8/21/2016 10:24 AM;C/In;OverTime In;FOT;
30;;30;8/21/2016 6:21 PM;C/Out;OverTime Out;FOT;
30;;30;8/22/2016 8:26 AM;C/In;OverTime In;FOT;
30;;30;8/22/2016 5:18 PM;C/Out;OverTime Out;FOT;
30;;30;8/23/2016 9:06 AM;C/In;OverTime In;FOT;
30;;30;8/23/2016 5:57 PM;C/Out;OverTime Out;FOT;
30;;30;8/24/2016 8:32 AM;C/In;OverTime In;FOT;
30;;30;8/24/2016 6:17 PM;C/Out;OverTime Out;FOT;
30;;30;8/25/2016 8:31 AM;C/In;OverTime In;FOT;
30;;30;8/25/2016 5:03 PM;C/Out;OverTime Out;FOT;
30;;30;8/28/2016 10:37 AM;C/In;OverTime In;FOT;
30;;30;8/28/2016 5:43 PM;C/Out;OverTime Out;FOT;
30;;30;8/29/2016 9:07 AM;C/In;OverTime In;FOT;
30;;30;8/29/2016 6:01 PM;C/Out;OverTime Out;FOT;
30;;30;8/30/2016 8:38 AM;C/In;OverTime In;FOT;
30;;30;8/30/2016 5:53 PM;C/Out;OverTime Out;FOT;
30;;30;8/31/2016 9:00 AM;C/In;OverTime In;FOT;
30;;30;8/31/2016 6:08 PM;C/Out;OverTime Out;FOT;
36;;36;8/1/2016 10:08 AM;C/In;OverTime In;FOT;
36;;36;8/1/2016 6:49 PM;C/Out;OverTime Out;FOT;
36;;36;8/2/2016 9:32 AM;C/In;OverTime In;FOT;
36;;36;8/2/2016 3:05 PM;C/Out;OverTime Out;FOT;
36;;36;8/3/2016 9:04 AM;C/In;OverTime In;FOT;
36;;36;8/3/2016 6:41 PM;C/Out;OverTime Out;FOT;
36;;36;8/3/2016 6:42 PM;C/Out;;Invalid;
36;;36;8/4/2016 10:05 AM;C/In;OverTime In;FOT;
36;;36;8/4/2016 6:22 PM;C/Out;OverTime Out;FOT;
36;;36;8/7/2016 10:14 AM;C/In;OverTime In;FOT;
36;;36;8/7/2016 6:08 PM;C/Out;OverTime Out;FOT;
36;;36;8/8/2016 9:14 AM;C/In;OverTime In;FOT;
36;;36;8/8/2016 6:09 PM;C/Out;OverTime Out;FOT;
36;;36;8/9/2016 9:49 AM;C/In;OverTime In;FOT;
36;;36;8/9/2016 7:39 PM;C/Out;OverTime Out;FOT;
36;;36;8/10/2016 5:22 AM;C/In;;Repeat;
36;;36;8/10/2016 5:22 AM;C/In;OverTime In;FOT;
36;;36;8/10/2016 2:50 PM;C/Out;OverTime Out;FOT;
36;;36;8/11/2016 9:01 AM;C/In;OverTime In;FOT;
36;;36;8/11/2016 1:49 PM;C/Out;OverTime Out;FOT;
36;;36;8/16/2016 10:20 AM;C/In;OverTime In;FOT;
36;;36;8/16/2016 4:35 PM;C/Out;OverTime Out;FOT;
36;;36;8/17/2016 8:54 AM;C/In;;Invalid;
36;;36;8/17/2016 9:56 PM;C/Out;;Invalid;
36;;36;8/18/2016 5:25 AM;C/In;OverTime In;FOT;
36;;36;8/18/2016 2:29 PM;C/Out;OverTime Out;FOT;
36;;36;8/21/2016 8:59 AM;C/In;OverTime In;FOT;
36;;36;8/21/2016 6:06 PM;C/Out;OverTime Out;FOT;
36;;36;8/22/2016 10:15 AM;C/In;OverTime In;FOT;
36;;36;8/22/2016 5:46 PM;C/Out;OverTime Out;FOT;
36;;36;8/23/2016 10:10 AM;C/In;OverTime In;FOT;
36;;36;8/23/2016 9:06 PM;C/Out;OverTime Out;FOT;
36;;36;8/24/2016 10:58 AM;C/In;OverTime In;FOT;
36;;36;8/24/2016 7:20 PM;C/Out;OverTime Out;FOT;
36;;36;8/25/2016 7:08 AM;C/In;;Invalid;
36;;36;8/25/2016 7:13 AM;C/In;OverTime In;FOT;
36;;36;8/25/2016 1:39 PM;C/Out;OverTime Out;FOT;
36;;36;8/29/2016 8:56 AM;C/In;OverTime In;FOT;
36;;36;8/29/2016 6:51 PM;C/Out;OverTime Out;FOT;
36;;36;8/30/2016 10:36 AM;C/In;OverTime In;FOT;
36;;36;8/30/2016 7:05 PM;C/Out;OverTime Out;FOT;
36;;36;8/31/2016 9:24 AM;C/In;;Invalid;
36;;36;8/31/2016 10:32 PM;C/Out;;Repeat;
36;;36;8/31/2016 10:33 PM;C/Out;;Invalid;
39;;39;8/1/2016 8:35 AM;C/In;OverTime In;FOT;
39;;39;8/1/2016 6:50 PM;C/Out;OverTime Out;FOT;
39;;39;8/2/2016 10:15 AM;C/In;OverTime In;FOT;
39;;39;8/2/2016 6:13 PM;C/Out;OverTime Out;FOT;
39;;39;8/3/2016 8:32 AM;C/In;OverTime In;FOT;
39;;39;8/3/2016 5:59 PM;C/Out;OverTime Out;FOT;
39;;39;8/4/2016 8:12 AM;C/In;OverTime In;FOT;
39;;39;8/4/2016 3:23 PM;C/Out;OverTime Out;FOT;
39;;39;8/7/2016 8:37 AM;C/In;OverTime In;FOT;
39;;39;8/7/2016 6:08 PM;C/Out;OverTime Out;FOT;
39;;39;8/8/2016 8:32 AM;C/In;OverTime In;FOT;
39;;39;8/8/2016 6:09 PM;C/Out;OverTime Out;FOT;
39;;39;8/9/2016 8:11 AM;C/In;OverTime In;FOT;
39;;39;8/9/2016 6:09 PM;C/Out;OverTime Out;FOT;
39;;39;8/10/2016 7:07 AM;C/In;;Invalid;
39;;39;8/14/2016 8:32 AM;C/In;OverTime In;FOT;
39;;39;8/14/2016 5:43 PM;C/Out;OverTime Out;FOT;
39;;39;8/15/2016 8:33 AM;C/In;OverTime In;FOT;
39;;39;8/15/2016 5:28 PM;C/Out;OverTime Out;FOT;
39;;39;8/16/2016 8:00 AM;C/In;OverTime In;FOT;
39;;39;8/16/2016 4:38 PM;C/Out;OverTime Out;FOT;
39;;39;8/17/2016 8:09 AM;C/In;;Invalid;
39;;39;8/17/2016 7:45 PM;C/Out;;Invalid;
39;;39;8/18/2016 7:30 AM;C/In;OverTime In;FOT;
39;;39;8/18/2016 2:29 PM;C/Out;OverTime Out;FOT;
39;;39;8/21/2016 8:22 AM;C/In;OverTime In;FOT;
39;;39;8/21/2016 6:06 PM;C/Out;OverTime Out;FOT;
39;;39;8/22/2016 7:42 AM;C/In;OverTime In;FOT;
39;;39;8/22/2016 5:46 PM;C/Out;OverTime Out;FOT;
39;;39;8/23/2016 7:56 AM;C/In;OverTime In;FOT;
39;;39;8/23/2016 1:31 PM;C/Out;OverTime Out;FOT;
39;;39;8/23/2016 5:03 PM;C/Out;;Invalid;
39;;39;8/24/2016 7:53 AM;C/In;OverTime In;FOT;
39;;39;8/24/2016 6:37 PM;C/Out;OverTime Out;FOT;
39;;39;8/25/2016 7:18 AM;C/In;OverTime In;FOT;
39;;39;8/25/2016 1:39 PM;C/Out;OverTime Out;FOT;
39;;39;8/28/2016 8:28 AM;C/In;OverTime In;FOT;
39;;39;8/28/2016 6:46 PM;C/Out;OverTime Out;FOT;
39;;39;8/29/2016 7:41 AM;C/In;;Invalid;
39;;39;8/29/2016 6:53 PM;C/Out;;Invalid;
39;;39;8/30/2016 7:54 AM;C/In;;Invalid;
39;;39;8/30/2016 7:05 PM;C/Out;;Invalid;
39;;39;8/31/2016 7:50 AM;C/In;;Invalid;
39;;39;8/31/2016 9:05 PM;C/Out;;Invalid;
43;;43;8/1/2016 7:36 AM;C/In;;Invalid;
43;;43;8/1/2016 6:52 PM;C/Out;;Invalid;
43;;43;8/2/2016 7:25 AM;C/In;;Invalid;
43;;43;8/2/2016 6:50 PM;C/Out;;Invalid;
43;;43;8/3/2016 7:31 AM;C/In;OverTime In;FOT;
43;;43;8/3/2016 3:55 PM;C/Out;OverTime Out;FOT;
43;;43;8/4/2016 7:43 AM;C/In;OverTime In;FOT;
43;;43;8/4/2016 5:48 PM;C/Out;OverTime Out;FOT;
43;;43;8/7/2016 7:35 AM;C/In;OverTime In;FOT;
43;;43;8/7/2016 6:29 PM;C/Out;OverTime Out;FOT;
43;;43;8/8/2016 7:37 AM;C/In;OverTime In;FOT;
43;;43;8/8/2016 4:51 PM;C/Out;OverTime Out;FOT;
43;;43;8/9/2016 7:42 AM;C/In;OverTime In;FOT;
43;;43;8/9/2016 6:18 PM;C/Out;OverTime Out;FOT;
43;;43;8/10/2016 7:33 AM;C/In;;Invalid;
43;;43;8/11/2016 7:20 AM;C/In;OverTime In;FOT;
43;;43;8/11/2016 5:31 PM;C/Out;OverTime Out;FOT;
43;;43;8/14/2016 7:32 AM;C/In;OverTime In;FOT;
43;;43;8/14/2016 6:05 PM;C/Out;OverTime Out;FOT;
43;;43;8/15/2016 7:24 AM;C/In;;Repeat;
43;;43;8/15/2016 7:24 AM;C/In;OverTime In;FOT;
43;;43;8/15/2016 6:21 PM;C/Out;OverTime Out;FOT;
43;;43;8/16/2016 7:25 AM;C/In;OverTime In;FOT;
43;;43;8/16/2016 4:04 PM;C/Out;OverTime Out;FOT;
43;;43;8/17/2016 8:11 AM;C/In;OverTime In;FOT;
43;;43;8/17/2016 6:20 PM;C/Out;OverTime Out;FOT;
43;;43;8/18/2016 6:31 AM;C/In;OverTime In;FOT;
43;;43;8/18/2016 1:33 PM;C/Out;OverTime Out;FOT;
43;;43;8/22/2016 8:02 AM;C/In;OverTime In;FOT;
43;;43;8/22/2016 5:56 PM;C/Out;OverTime Out;FOT;
43;;43;8/23/2016 7:35 AM;C/In;;Invalid;
43;;43;8/23/2016 7:33 PM;C/Out;;Invalid;
43;;43;8/24/2016 7:06 AM;C/In;OverTime In;FOT;
43;;43;8/24/2016 4:04 PM;C/Out;OverTime Out;FOT;
43;;43;8/25/2016 8:20 AM;C/In;OverTime In;FOT;
43;;43;8/25/2016 1:45 PM;C/Out;OverTime Out;FOT;
43;;43;8/28/2016 5:32 PM;C/Out;;Invalid;
43;;43;8/29/2016 7:15 AM;C/In;OverTime In;FOT;
43;;43;8/29/2016 5:33 PM;C/Out;OverTime Out;FOT;
43;;43;8/30/2016 7:22 AM;C/In;OverTime In;FOT;
43;;43;8/30/2016 5:43 PM;C/Out;OverTime Out;FOT;
43;;43;8/31/2016 7:26 AM;C/In;OverTime In;FOT;
43;;43;8/31/2016 4:01 PM;C/Out;OverTime Out;FOT;
